Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Admiral Schofield,SF,24,ORL,38,1,12.3,1.4,3.4,0.419,0.7,2.1,0.329,0.7,1.3,0.56,0.519,0.3,0.4,0.8,0.4,1.9,2.3,0.7,0.1,0.1,0.6,1.5,3.8
Dennis Schröder,SG-PG,28,TOT,64,29,28.7,4.9,11.3,0.431,1.3,3.9,0.344,3.5,7.4,0.477,0.49,2.5,2.9,0.853,0.5,2.8,3.3,4.6,0.8,0.1,2.2,2.4,13.5
Dennis Schröder,SG,28,BOS,49,25,29.2,5.2,11.9,0.44,1.4,3.9,0.349,3.9,8,0.485,0.497,2.5,3,0.848,0.6,2.8,3.3,4.2,0.8,0.1,2.1,2.4,14.4
Dennis Schröder,PG,28,HOU,15,4,26.9,3.7,9.3,0.393,1.3,3.9,0.328,2.4,5.5,0.439,0.461,2.3,2.6,0.872,0.4,2.9,3.3,5.9,0.8,0.2,2.6,2.5,10.9
Tre Scott,SF,25,CLE,2,0,5.5,1.5,3,0.5,0,0.5,0,1.5,2.5,0.6,0.5,0,0,,0.5,0.5,1,0,0.5,0.5,0,1,3
Jay Scrubb,SG,21,LAC,18,0,6.7,1,2.6,0.391,0.3,1.2,0.286,0.7,1.4,0.48,0.457,0.4,0.6,0.7,0.1,0.8,0.9,0.4,0.2,0.2,0.4,0.5,2.7
Wayne Selden,SG,27,NYK,3,0,6.3,0.3,1.3,0.25,0.3,0.7,0.5,0,0.7,0,0.375,0.7,1.3,0.5,0,0.3,0.3,0.3,0,0,0,0.3,1.7
Alperen ?engün,C,19,HOU,72,13,20.7,3.5,7.3,0.474,0.4,1.6,0.248,3.1,5.7,0.539,0.502,2.3,3.2,0.711,1.9,3.5,5.5,2.6,0.8,0.9,2,3,9.6
Collin Sexton,SG,23,CLE,11,11,28.7,6.2,13.7,0.45,1,4.1,0.244,5.2,9.6,0.538,0.487,2.6,3.5,0.744,1.2,2.1,3.3,2.1,0.9,0,2.8,2.3,16
Landry Shamet,SG,24,PHO,69,14,20.8,2.8,7,0.394,1.8,4.8,0.368,1,2.2,0.45,0.521,1,1.2,0.84,0.2,1.6,1.8,1.6,0.4,0.1,0.6,1.3,8.3
Day'Ron Sharpe,PF,20,BRK,32,8,12.2,2.7,4.7,0.577,0.1,0.2,0.286,2.6,4.4,0.592,0.584,0.8,1.3,0.585,2.5,2.5,5,0.5,0.3,0.5,0.9,1.9,6.2
Pascal Siakam,PF,27,TOR,68,68,37.9,8.8,17.8,0.494,1.1,3.2,0.344,7.7,14.5,0.527,0.525,4.2,5.6,0.749,1.9,6.6,8.5,5.3,1.3,0.6,2.7,3.3,22.8
Chris Silva,PF,25,TOT,10,0,9.1,0.8,1.5,0.533,0,0,,0.8,1.5,0.533,0.533,1,1.2,0.833,1.3,2.3,3.6,0.7,0,0.1,0.8,2,2.6
Chris Silva,PF,25,MIN,1,0,3,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,0,0,0,0,0
Chris Silva,PF,25,MIA,9,0,9.8,0.9,1.7,0.533,0,0,,0.9,1.7,0.533,0.533,1.1,1.3,0.833,1.4,2.4,3.9,0.8,0,0.1,0.9,2.2,2.9
Marko Simonovic,C,22,CHI,9,0,3.9,0.4,1.7,0.267,0.1,0.6,0.2,0.3,1.1,0.3,0.3,0.9,1.2,0.727,0.6,0.6,1.1,0,0.1,0.1,0.2,0.7,1.9
Anfernee Simons,SG,22,POR,57,30,29.5,6.2,14,0.443,3.1,7.8,0.405,3.1,6.2,0.49,0.555,1.8,2,0.888,0.5,2.2,2.6,3.9,0.5,0.1,2,1.9,17.3
Zavier Simpson,PG,24,OKC,4,4,43.5,4.8,13,0.365,0.3,2,0.125,4.5,11,0.409,0.375,1.3,1.3,1,0.5,4.8,5.3,7.5,1.3,1,2.5,3.8,11
Jericho Sims,PF,23,NYK,41,5,13.5,1,1.3,0.722,0,0,,1,1.3,0.722,0.722,0.3,0.7,0.414,1.5,2.6,4.1,0.5,0.3,0.5,0.5,1.6,2.2
Deividas Sirvydis,SG,21,DET,3,0,9,0.3,3.3,0.1,0.3,2.3,0.143,0,1,0,0.15,0,0,,0,2,2,0.3,1,0.3,0,1.3,1
Javonte Smart,PG,22,TOT,17,1,11.8,1.1,3.5,0.317,0.5,1.6,0.296,0.6,1.9,0.333,0.383,0.3,0.4,0.833,0.3,1.1,1.4,0.9,0.4,0.2,0.6,0.7,3
Javonte Smart,PG,22,MIL,13,1,12.3,0.8,3.3,0.256,0.3,1.4,0.222,0.5,1.9,0.28,0.302,0.4,0.5,0.833,0.3,1.2,1.5,1.1,0.3,0.2,0.7,0.8,2.4
Javonte Smart,PG,22,MIA,4,0,10,2,4.3,0.471,1,2.3,0.444,1,2,0.5,0.588,0,0,,0.3,1,1.3,0.5,0.5,0.3,0.5,0.3,5
Marcus Smart,PG,27,BOS,71,71,32.3,4.2,10.1,0.418,1.7,5.1,0.331,2.5,5,0.506,0.501,2,2.5,0.793,0.6,3.2,3.8,5.9,1.7,0.3,2.2,2.3,12.1
Dennis Smith Jr.,PG,24,POR,37,4,17.2,2.1,5.1,0.418,0.2,0.7,0.222,2,4.4,0.451,0.434,1.1,1.7,0.656,0.5,1.8,2.4,3.6,1.2,0.3,1.4,1.4,5.6
Ish Smith,PG,33,TOT,65,1,17.3,2.8,6.6,0.43,0.4,1,0.373,2.5,5.6,0.441,0.459,0.2,0.4,0.625,0.4,1.8,2.2,3.8,0.7,0.4,1.2,1.2,6.3
Ish Smith,PG,33,CHO,37,1,13.8,2,5,0.395,0.3,0.7,0.4,1.7,4.3,0.394,0.422,0.3,0.5,0.632,0.3,1.2,1.5,2.6,0.5,0.3,1,0.9,4.5
Ish Smith,PG,33,WAS,28,0,22,4,8.8,0.457,0.5,1.5,0.357,3.5,7.3,0.478,0.488,0.1,0.2,0.6,0.5,2.5,3,5.2,1,0.5,1.5,1.6,8.6
Jalen Smith,PF,21,TOT,51,8,18.1,3.5,6.9,0.503,0.8,2.4,0.328,2.7,4.5,0.596,0.56,1.5,2,0.765,2,4,6,0.5,0.3,0.8,0.8,1.9,9.2
Jalen Smith,PF,21,PHO,29,4,13.2,2.2,4.7,0.46,0.3,1.3,0.231,1.9,3.4,0.551,0.493,1.4,1.8,0.769,1.9,2.9,4.8,0.2,0.2,0.6,0.8,1.8,6
Jalen Smith,PF,21,IND,22,4,24.7,5.1,9.7,0.531,1.4,3.8,0.373,3.7,5.9,0.631,0.603,1.7,2.3,0.76,2.1,5.5,7.6,0.8,0.4,1,0.9,2,13.4
Xavier Sneed,SF,24,TOT,9,0,4.3,0.2,1.1,0.2,0.1,0.9,0.125,0.1,0.2,0.5,0.25,0,0,,0.2,0.4,0.7,0.1,0,0,0,0.2,0.6
Xavier Sneed,SF,24,MEM,2,0,4,0,1,0,0,1,0,0,0,,0,0,0,,0.5,0.5,1,0,0,0,0,1,0
Xavier Sneed,SF,24,UTA,7,0,4.4,0.3,1.1,0.25,0.1,0.9,0.167,0.1,0.3,0.5,0.313,0,0,,0.1,0.4,0.6,0.1,0,0,0,0,0.7
Tony Snell,SG,30,TOT,53,12,15.5,1.3,3.2,0.404,0.8,2.4,0.352,0.5,0.8,0.558,0.535,0.1,0.1,1,0.3,1.6,1.9,0.5,0.3,0.2,0.4,1.3,3.5
Tony Snell,SG,30,POR,38,10,14.4,0.9,2.6,0.371,0.6,2,0.32,0.3,0.6,0.545,0.495,0.1,0.1,1,0.3,1.6,1.9,0.5,0.2,0.2,0.3,1.2,2.6
Tony Snell,SG,30,NOP,15,2,18.5,2.2,4.9,0.446,1.4,3.5,0.396,0.8,1.4,0.571,0.588,0.1,0.1,1,0.3,1.7,2.1,0.5,0.5,0.1,0.5,1.7,5.9
Jaden Springer,SG,19,PHI,2,0,3,0.5,0.5,1,0,0,,0.5,0.5,1,1,0,0,,0.5,0.5,1,0,0,1,0.5,0,1
Cassius Stanley,SG,22,DET,9,1,17.2,2.1,5.1,0.413,0.4,1.9,0.235,1.7,3.2,0.517,0.457,1.1,1.1,1,0.6,1.6,2.1,0.4,0.6,0.2,0.7,1.9,5.8
Nik Stauskas,SG,28,TOT,8,0,4.9,0.6,1.8,0.357,0.5,1.3,0.4,0.1,0.5,0.25,0.5,0.5,0.8,0.667,0.1,0.3,0.4,0.3,0,0,0.1,0.1,2.3
Nik Stauskas,SG,28,MIA,2,0,12,1.5,4,0.375,1,2,0.5,0.5,2,0.25,0.5,1.5,2,0.75,0.5,1,1.5,0.5,0,0,0,0.5,5.5
Nik Stauskas,SG,28,BOS,6,0,2.5,0.3,1,0.333,0.3,1,0.333,0,0,,0.5,0.2,0.3,0.5,0,0,0,0.2,0,0,0.2,0,1.2
Lance Stephenson,PG-SG,31,TOT,46,1,17.7,3.2,7,0.455,0.6,2,0.3,2.6,5.1,0.515,0.497,1.4,1.7,0.788,0.3,2.5,2.8,3.6,0.5,0.1,1.6,2.1,8.3
Lance Stephenson,SG,31,ATL,6,0,11.7,0.8,2.2,0.385,0,0.5,0,0.8,1.7,0.5,0.385,0.2,0.3,0.5,0.2,2.3,2.5,1.8,0,0,0.7,1.3,1.8
Lance Stephenson,PG,31,IND,40,1,18.6,3.6,7.8,0.458,0.7,2.2,0.31,2.9,5.6,0.516,0.502,1.6,2,0.795,0.3,2.5,2.8,3.9,0.6,0.1,1.7,2.2,9.3
Lamar Stevens,PF,24,CLE,63,13,16.1,2.5,5.1,0.489,0.3,1,0.277,2.2,4,0.543,0.517,0.8,1.2,0.707,0.7,1.9,2.6,0.7,0.5,0.3,0.7,1.7,6.1
Isaiah Stewart,C,20,DET,71,71,25.6,3.5,6.9,0.51,0.2,0.6,0.326,3.3,6.3,0.529,0.526,1,1.5,0.718,3.2,5.5,8.7,1.2,0.3,1.1,1.2,3,8.3
Max Strus,SF,25,MIA,68,16,23.3,3.7,8.3,0.441,2.7,6.5,0.41,1,1.8,0.557,0.602,0.6,0.8,0.792,0.4,2.6,3,1.4,0.4,0.2,0.8,1.7,10.6
Jalen Suggs,PG,20,ORL,48,45,27.2,4.1,11.4,0.361,0.9,4.1,0.214,3.3,7.3,0.443,0.4,2.6,3.4,0.773,0.5,3,3.6,4.4,1.2,0.4,3,3,11.8
Craig Sword,SG,28,WAS,3,0,6.3,1,1.3,0.75,0,0.3,0,1,1,1,0.75,0,0,,0,0,0,0.3,1.3,0,0.3,2.3,2
Keifer Sykes,PG,28,IND,32,11,17.7,2.2,5.9,0.363,0.8,2.8,0.3,1.3,3.1,0.42,0.434,0.5,0.5,0.882,0.3,1.2,1.4,1.9,0.4,0.1,1,1.6,5.6
Jae'Sean Tate,PF,26,HOU,78,77,26.4,4.7,9.3,0.498,0.8,2.6,0.312,3.8,6.8,0.569,0.541,1.7,2.4,0.707,1.7,3.7,5.4,2.8,0.9,0.5,1.8,3.7,11.8
Jayson Tatum,SF,23,BOS,76,76,35.9,9.3,20.6,0.453,3,8.6,0.353,6.3,12,0.524,0.526,5.3,6.2,0.853,1.1,6.9,8,4.4,1,0.6,2.9,2.3,26.9
Terry Taylor,SG,22,IND,33,7,21.6,4.1,6.7,0.614,0.4,1.2,0.316,3.7,5.5,0.676,0.641,1.1,1.5,0.706,2.9,2.3,5.2,1.2,0.4,0.2,0.7,1.8,9.6
Garrett Temple,SG,35,NOP,59,16,18.6,1.9,5,0.376,1,3.1,0.319,0.9,1.9,0.473,0.476,0.5,0.7,0.683,0.5,1.9,2.4,1.3,0.7,0.4,0.7,1.4,5.2
Emanuel Terry,PF,25,PHO,3,0,6,0,1.7,0,0,0,,0,1.7,0,0,0,0,,2.7,2.3,5,0.7,0.3,0,1.7,1.3,0
Tyrell Terry,PG,21,MEM,2,0,1.5,0.5,0.5,1,0,0,,0.5,0.5,1,1,0,0,,0,0,0,0,0,0,0,0.5,1
Jon Teske,C,24,MEM,3,0,2.7,0,0.3,0,0,0,,0,0.3,0,0,0,0.7,0,0,0.7,0.7,0.3,0.3,0,0,0.3,0
Daniel Theis,C,29,TOT,47,27,20.8,3.2,6.2,0.519,0.7,2.3,0.308,2.5,3.9,0.641,0.576,1,1.5,0.681,1.3,3.6,4.9,0.9,0.4,0.7,1,2.4,8.2
Daniel Theis,C,29,HOU,26,21,22.5,3.2,6.9,0.469,0.9,3,0.291,2.3,3.8,0.61,0.534,1,1.5,0.675,1.2,3.8,5,0.8,0.4,0.7,1.2,2.4,8.4
Daniel Theis,C,29,BOS,21,6,18.7,3.2,5.3,0.598,0.5,1.3,0.357,2.7,4,0.679,0.643,1,1.5,0.688,1.3,3.4,4.7,1,0.4,0.7,0.7,2.3,7.9
Brodric Thomas,SG,25,BOS,12,0,5,0.7,1.5,0.444,0.2,0.8,0.222,0.5,0.8,0.667,0.5,0.3,0.4,0.6,0.2,0.7,0.8,0.9,0.1,0.1,0.5,0.6,1.8
Cam Thomas,SG,20,BRK,67,2,17.6,3.3,7.5,0.433,0.7,2.6,0.27,2.6,4.9,0.52,0.48,1.3,1.6,0.829,0.2,2.2,2.4,1.2,0.5,0.1,0.8,1,8.5
Isaiah Thomas,PG,32,TOT,22,1,15.1,3,7.6,0.401,1.3,3.8,0.337,1.8,3.8,0.464,0.485,1,1.2,0.846,0.2,1.1,1.3,1.5,0.3,0.2,0.7,1.5,8.4
Isaiah Thomas,PG,32,LAL,4,1,25.3,3,9.8,0.308,1.3,5.5,0.227,1.8,4.3,0.412,0.372,2,2.8,0.727,0.3,1.8,2,1.5,0,0.5,1.3,3,9.3
Isaiah Thomas,PG,32,DAL,1,0,13,3,8,0.375,0,3,0,3,5,0.6,0.375,0,0,,0,0,0,4,0,0,0,0,6
Isaiah Thomas,PG,32,CHO,17,0,12.9,3.1,7.1,0.433,1.4,3.4,0.397,1.7,3.6,0.468,0.529,0.8,0.9,0.933,0.2,1.1,1.2,1.4,0.4,0.2,0.6,1.3,8.3
Matt Thomas,SG,27,CHI,40,0,11.5,1.4,3.4,0.41,0.9,2.3,0.385,0.5,1.1,0.465,0.541,0.4,0.5,0.8,0.1,1.2,1.3,0.5,0.2,0.1,0.2,0.5,4
Klay Thompson,SG,31,GSW,32,32,29.4,7.7,17.9,0.429,3.6,9.3,0.385,4.1,8.7,0.477,0.529,1.4,1.6,0.902,0.5,3.4,3.9,2.8,0.5,0.5,1.3,1.7,20.4
Tristan Thompson,PF,30,TOT,57,6,15.7,2.5,4.7,0.528,0,0.1,0.333,2.5,4.6,0.53,0.53,1.1,2,0.526,2.1,2.9,5.1,0.6,0.4,0.4,0.8,1.7,6
Tristan Thompson,PF,30,SAC,30,3,15.2,2.5,5,0.503,0,0,1,2.5,5,0.5,0.507,1.1,2,0.533,2.4,3,5.4,0.6,0.4,0.4,1,1.7,6.2
Tristan Thompson,PF,30,IND,4,0,16.5,3.3,6,0.542,0,0,,3.3,6,0.542,0.542,0.8,2,0.375,1.8,2.8,4.5,0.5,0,0.5,1,1.8,7.3
Tristan Thompson,PF,30,CHI,23,3,16.3,2.3,4,0.565,0,0.1,0,2.3,3.9,0.578,0.565,1.1,2.1,0.542,1.8,3,4.7,0.6,0.5,0.3,0.5,1.7,5.7
JT Thor,PF,19,CHO,33,0,7.9,0.7,1.7,0.436,0.2,0.8,0.259,0.5,0.8,0.607,0.5,0.4,0.6,0.6,0.3,1,1.3,0.6,0.2,0.3,0.3,0.8,2
Matisse Thybulle,SG,24,PHI,66,50,25.5,2.3,4.5,0.5,0.7,2.2,0.313,1.6,2.4,0.673,0.575,0.5,0.7,0.791,0.6,1.7,2.3,1.1,1.7,1.1,0.6,2.4,5.7
Killian Tillie,C,23,MEM,36,3,12.8,1.2,3.5,0.339,0.8,2.4,0.314,0.4,1.1,0.39,0.445,0.1,0.2,0.625,0.6,1.1,1.7,0.6,0.6,0.4,0.4,1.6,3.3
Xavier Tillman Sr.,PF,23,MEM,53,2,13.2,1.8,4.1,0.454,0.2,0.9,0.204,1.7,3.2,0.527,0.477,0.9,1.3,0.648,1.2,1.8,3,1.2,0.9,0.3,0.6,1.2,4.8
Isaiah Todd,PF,20,WAS,12,0,6.2,0.6,2.2,0.269,0.3,1.3,0.25,0.3,0.8,0.3,0.346,0.2,0.5,0.333,0.3,0.8,1,0.3,0.3,0.2,0.3,0.3,1.7
Obi Toppin,PF,23,NYK,72,10,17.1,3.5,6.6,0.531,0.7,2.3,0.308,2.8,4.2,0.655,0.586,1.3,1.7,0.758,1,2.8,3.7,1.1,0.3,0.5,0.8,1.4,9
Juan Toscano-Anderson,SF,28,GSW,73,6,13.6,1.6,3.2,0.489,0.4,1.2,0.322,1.2,2,0.588,0.549,0.5,1,0.571,0.4,2,2.4,1.7,0.7,0.2,0.9,1.6,4.1
Karl-Anthony Towns,C,26,MIN,74,74,33.5,8.7,16.4,0.529,2,4.9,0.41,6.6,11.5,0.58,0.591,5.2,6.3,0.822,2.6,7.2,9.8,3.6,1,1.1,3.1,3.6,24.6
Gary Trent Jr.,SG,23,TOR,70,69,35,6.4,15.5,0.414,3,7.8,0.383,3.4,7.7,0.445,0.511,2.5,2.9,0.853,0.4,2.4,2.7,2,1.7,0.3,1,2.1,18.3
P.J. Tucker,PF,36,MIA,71,70,27.9,2.9,6,0.484,1.1,2.7,0.415,1.8,3.3,0.54,0.577,0.6,0.9,0.738,1.4,4,5.5,2.1,0.8,0.2,0.9,2.3,7.6
Rayjon Tucker,SG,24,TOT,5,0,14.2,1.2,1.8,0.667,0.8,1,0.8,0.4,0.8,0.5,0.889,1,1.4,0.714,0.6,1,1.6,2,0.8,0,0.2,1,4.2
Rayjon Tucker,SG,24,DEN,3,0,9.7,0.3,0.7,0.5,0.3,0.7,0.5,0,0,,0.75,1,1.3,0.75,0.3,1,1.3,1.3,0.3,0,0,1,2
Rayjon Tucker,SG,24,MIL,2,0,21,2.5,3.5,0.714,1.5,1.5,1,1,2,0.5,0.929,1,1.5,0.667,1,1,2,3,1.5,0,0.5,1,7.5
Myles Turner,C,25,IND,42,42,29.4,4.8,9.4,0.509,1.5,4.4,0.333,3.3,5,0.662,0.587,1.9,2.5,0.752,1.5,5.5,7.1,1,0.7,2.8,1.3,2.8,12.9
Jonas Valan?i?nas,C,29,NOP,74,74,30.3,6.9,12.7,0.544,0.8,2.1,0.361,6.1,10.5,0.581,0.574,3.2,3.9,0.82,3.1,8.3,11.4,2.6,0.6,0.8,2.4,3.3,17.8
Denzel Valentine,SG,28,TOT,24,0,9.3,1,2.8,0.379,0.8,2,0.404,0.3,0.8,0.316,0.523,0,0,,0.4,1.4,1.8,0.5,0.3,0,0.5,0.8,2.9
Denzel Valentine,SG,28,CLE,22,0,9.3,1,2.8,0.371,0.8,2,0.409,0.2,0.8,0.278,0.516,0,0,,0.4,1.3,1.7,0.5,0.3,0,0.5,0.8,2.9
Denzel Valentine,SG,28,UTA,2,0,9,1,2,0.5,0.5,1.5,0.333,0.5,0.5,1,0.625,0,0,,0,2,2,0,0.5,0,1,1.5,2.5
Jarred Vanderbilt,PF,22,MIN,74,67,25.4,2.9,4.9,0.587,0,0.2,0.143,2.8,4.7,0.605,0.59,1.2,1.8,0.656,2.9,5.5,8.4,1.3,1.3,0.6,1,2.4,6.9
Fred VanVleet,PG,27,TOR,65,65,37.9,6.8,16.9,0.403,3.7,9.9,0.377,3.1,7,0.44,0.513,3,3.4,0.874,0.7,3.8,4.4,6.7,1.7,0.5,2.6,2.5,20.3
Devin Vassell,SF,21,SAS,71,32,27.3,4.6,10.8,0.427,1.9,5.4,0.361,2.7,5.4,0.492,0.516,1.2,1.4,0.838,0.6,3.7,4.3,1.9,1.1,0.6,0.8,2,12.3
Gabe Vincent,PG,25,MIA,68,27,23.4,3.1,7.5,0.417,1.8,4.8,0.368,1.4,2.8,0.5,0.533,0.6,0.8,0.815,0.3,1.5,1.9,3.1,0.9,0.2,1.4,2.3,8.7
Nikola Vu?evi?,C,31,CHI,73,73,33.1,7.5,15.8,0.473,1.4,4.5,0.314,6.1,11.3,0.537,0.518,1.3,1.7,0.76,1.9,9.1,11,3.2,1,1,1.9,2.5,17.6
Dean Wade,PF,25,CLE,51,28,19.2,1.9,4.3,0.456,1,2.8,0.359,0.9,1.5,0.64,0.574,0.4,0.6,0.667,0.6,2.3,2.9,1,0.6,0.1,0.3,1.7,5.3
Franz Wagner,SF,20,ORL,79,79,30.7,5.8,12.3,0.468,1.2,3.4,0.354,4.6,8.9,0.511,0.517,2.4,2.8,0.863,1.1,3.4,4.5,2.9,0.9,0.4,1.5,2.1,15.2
Moritz Wagner,C,24,ORL,63,3,15.2,3.1,6.3,0.497,1,3.2,0.328,2.1,3.1,0.672,0.581,1.7,2,0.806,0.7,3,3.7,1.4,0.3,0.2,0.9,2,9
Ish Wainright,PF,27,PHO,45,0,8,0.9,2.3,0.394,0.4,1.3,0.322,0.5,1,0.489,0.486,0.2,0.3,0.583,0.6,0.6,1.2,0.3,0.4,0.1,0.3,1.1,2.4
Kemba Walker,PG,31,NYK,37,37,25.6,4,10,0.403,2,5.4,0.367,2.1,4.6,0.444,0.501,1.6,1.9,0.845,0.4,2.6,3,3.5,0.7,0.2,1.3,1,11.6
Lonnie Walker IV,SG,23,SAS,70,6,23,4.4,10.9,0.407,1.6,5,0.314,2.9,5.9,0.487,0.48,1.7,2.1,0.784,0.3,2.3,2.6,2.2,0.6,0.3,1,1.4,12.1
M.J. Walker,SG,23,PHO,2,0,4,0,2,0,0,1,0,0,1,0,0,0,0,,0,0.5,0.5,0.5,1,0,0,0.5,0
Tyrone Wallace,SG,27,NOP,6,0,12.5,1.2,3.3,0.35,0.3,1.3,0.25,0.8,2,0.417,0.4,0.2,0.8,0.2,0,1.3,1.3,0.2,0.5,0.2,0.3,1.2,2.8
Derrick Walton,PG,26,DET,3,3,36,2,8.7,0.231,1,4.3,0.231,1,4.3,0.231,0.288,1.3,1.3,1,0.7,2.7,3.3,7,2.3,1.3,3.7,2.7,6.3
Brad Wanamaker,PG,32,TOT,23,2,13.9,1.2,3.3,0.364,0.2,0.7,0.235,1,2.6,0.4,0.39,1,1.1,0.92,0.3,1.4,1.7,2.4,0.3,0.3,1,2,3.6
Brad Wanamaker,PG,32,IND,22,1,13.3,1.2,3.3,0.361,0.2,0.8,0.235,1,2.5,0.4,0.389,0.9,1,0.909,0.3,1.3,1.6,2.2,0.2,0.3,1,1.9,3.5
Brad Wanamaker,PG,32,WAS,1,1,27,2,5,0.4,0,0,,2,5,0.4,0.4,3,3,1,0,4,4,7,2,0,0,3,7
Duane Washington Jr.,PG,21,IND,48,7,20.2,3.6,8.9,0.405,1.7,4.5,0.377,1.9,4.4,0.434,0.5,1,1.3,0.754,0.1,1.6,1.7,1.8,0.5,0.1,1.2,1.4,9.9
P.J. Washington,C,23,CHO,65,28,27.2,3.8,8.2,0.47,1.7,4.6,0.365,2.2,3.6,0.606,0.573,0.9,1.2,0.716,1.3,3.9,5.2,2.3,0.9,0.9,1.3,2.3,10.3
Yuta Watanabe,SF,27,TOR,38,4,11.7,1.5,3.6,0.406,0.7,2.1,0.342,0.8,1.6,0.492,0.504,0.6,1.1,0.6,0.5,1.9,2.4,0.6,0.3,0.4,0.5,1,4.3
Lindy Waters III,SG,24,OKC,25,1,18.6,2.8,7,0.406,2.1,5.8,0.363,0.7,1.2,0.621,0.557,0.2,0.2,0.8,0.2,2.7,2.9,1,0.8,0.3,0.4,1.2,8
Tremont Waters,PG,24,TOT,3,0,16.7,1.3,4.7,0.286,0.7,3,0.222,0.7,1.7,0.4,0.357,0,0,,0,1.3,1.3,2.3,1.7,0,1.3,1.3,3.3
Tremont Waters,PG,24,TOR,2,0,21,1.5,6,0.25,1,4.5,0.222,0.5,1.5,0.333,0.333,0,0,,0,2,2,3.5,2,0,2,1,4
Tremont Waters,PG,24,WAS,1,0,8,1,2,0.5,0,0,,1,2,0.5,0.5,0,0,,0,0,0,0,1,0,0,2,2
Trendon Watford,SF,21,POR,48,10,18.1,3,5.6,0.532,0.2,0.8,0.237,2.8,4.8,0.581,0.549,1.5,2,0.755,1.2,3,4.1,1.7,0.5,0.6,0.9,2.4,7.6
Paul Watson,SF,27,OKC,9,3,17.3,1.3,3.9,0.343,0.7,2.9,0.231,0.7,1,0.667,0.429,0.1,0.2,0.5,0.3,2.7,3,0.9,0.3,0.3,0.4,1.1,3.4
Quinndary Weatherspoon,SG,25,GSW,11,0,6.6,1.1,1.9,0.571,0.1,0.5,0.2,1,1.5,0.688,0.595,0.5,0.5,1,0.2,1.1,1.3,0.5,0.1,0.1,0.3,1.4,2.7
Russell Westbrook,PG,33,LAL,78,78,34.3,7,15.8,0.444,1,3.4,0.298,6,12.4,0.485,0.476,3.4,5.1,0.667,1.4,6,7.4,7.1,1,0.3,3.8,3,18.5
Coby White,PG,21,CHI,61,17,27.5,4.6,10.6,0.433,2.2,5.8,0.385,2.3,4.8,0.491,0.539,1.3,1.5,0.857,0.3,2.7,3,2.9,0.5,0.2,1.1,2.2,12.7
Derrick White,SG,27,TOT,75,52,29.3,4.5,10.7,0.421,1.5,4.9,0.312,3,5.7,0.515,0.493,2.7,3.1,0.864,0.5,3,3.5,4.9,0.9,0.8,1.6,2.3,13.2
Derrick White,SG,27,SAS,49,48,30.3,5,11.6,0.426,1.7,5.3,0.314,3.3,6.4,0.519,0.497,2.8,3.3,0.869,0.5,3,3.5,5.6,1,0.9,1.8,2.4,14.4
Derrick White,SG,27,BOS,26,4,27.4,3.6,8.8,0.409,1.3,4.3,0.306,2.3,4.6,0.504,0.483,2.5,2.9,0.853,0.5,2.9,3.4,3.5,0.6,0.6,1.2,2.2,11
Hassan Whiteside,C,32,UTA,65,8,17.9,3.3,5.1,0.652,0,0,,3.3,5.1,0.652,0.652,1.6,2.6,0.623,2.6,5,7.6,0.4,0.3,1.6,0.8,2.8,8.2
Joe Wieskamp,SG,22,SAS,29,0,7.1,0.7,1.9,0.357,0.5,1.5,0.326,0.2,0.4,0.462,0.482,0.2,0.4,0.538,0.1,0.3,0.5,0.3,0.1,0.1,0.1,0.5,2.1
Aaron Wiggins,SG,23,OKC,50,35,24.2,3.1,6.7,0.463,0.8,2.8,0.304,2.3,4,0.573,0.525,1.2,1.7,0.729,1,2.5,3.6,1.4,0.6,0.2,1.1,1.9,8.3
Andrew Wiggins,SF,26,GSW,73,73,31.9,6.5,14,0.466,2.2,5.5,0.393,4.4,8.5,0.513,0.543,2,3.2,0.634,1.2,3.3,4.5,2.2,1,0.7,1.5,2.2,17.2
Lindell Wigginton,PG,23,MIL,19,0,10.5,1.4,3.2,0.426,0.5,1.4,0.346,0.9,1.8,0.486,0.5,1,1.8,0.543,0.2,1.2,1.3,1.2,0.3,0.1,0.6,0.9,4.2
Brandon Williams,PG,22,POR,24,16,26.7,4.4,11.8,0.372,1.3,4.4,0.292,3.1,7.3,0.42,0.427,2.8,4,0.701,0.8,2.3,3.1,3.9,1,0.4,2.4,2.2,12.9
Grant Williams,PF,23,BOS,77,21,24.4,2.7,5.6,0.475,1.4,3.4,0.411,1.3,2.3,0.569,0.597,1.1,1.2,0.905,0.8,2.7,3.6,1,0.5,0.7,0.8,2.4,7.8
Kenrich Williams,SF,27,OKC,49,0,21.9,3,6.5,0.461,0.8,2.5,0.339,2.1,4,0.536,0.525,0.6,1.1,0.545,1.5,3,4.5,2.2,0.9,0.2,0.9,1.7,7.4
Lou Williams,PG,35,ATL,56,0,14.3,2.2,5.7,0.391,0.7,1.8,0.363,1.6,3.9,0.404,0.448,1.2,1.4,0.859,0.3,1.3,1.6,1.9,0.5,0.1,0.8,0.9,6.3
