GameDate,AwayTeam,HomeTeam,qtr,min,sec,kickteam,def,down,togo,kicker,ydline,name,distance,homekick,kickdiff,timerem,offscore,defscore,season,GOOD,Missed,Blocked
20081012,CAR,TB,3,21,8,TB,CAR,4,2,36,31,M.Bryant,49,1,14,1268,17,3,2008,1,0,0
20081222,GB,CHI,3,18,36,GB,CHI,4,6,13,28,M.Crosby,46,0,4,1116,14,10,2008,0,1,0
20080914,GB,DET,3,17,32,GB,DET,4,7,13,7,M.Crosby,25,0,12,1052,21,9,2008,1,0,0
20081019,IND,GB,3,17,41,GB,IND,4,7,13,11,M.Crosby,29,1,10,1061,17,7,2008,1,0,0
20080921,DAL,GB,3,21,1,GB,DAL,4,15,13,15,M.Crosby,33,1,-7,1261,6,13,2008,1,0,0
20081130,CAR,GB,3,28,57,GB,CAR,4,10,13,26,M.Crosby,44,1,-11,1737,10,21,2008,1,0,0
20081005,ATL,GB,3,15,32,GB,ATL,4,2,13,32,M.Crosby,50,1,-10,932,7,17,2008,1,0,0
20081102,GB,TEN,3,15,15,GB,TEN,4,4,13,6,M.Crosby,25,0,-6,915,10,16,2008,1,0,0
20080907,TB,NO,3,17,54,NO,TB,4,14,22,16,M.Gramatica,34,1,-3,1074,7,10,2008,1,0,0
20081214,DEN,CAR,3,16,52,DEN,CAR,4,6,11,29,M.Prater,47,0,-17,1012,10,27,2008,0,1,0
20081106,DEN,CLE,3,20,40,DEN,CLE,4,7,11,12,M.Prater,30,0,-13,1240,10,23,2008,1,0,0
20081207,KC,DEN,3,23,21,DEN,KC,4,8,11,15,M.Prater,33,1,-3,1401,14,17,2008,1,0,0
20080921,NO,DEN,3,17,24,DEN,NO,4,3,11,15,M.Prater,34,1,5,1044,31,26,2008,1,0,0
20081012,JAC,DEN,3,23,45,DEN,JAC,4,5,11,21,M.Prater,39,1,-10,1425,7,17,2008,1,0,0
20081207,KC,DEN,3,16,54,DEN,KC,4,3,11,31,M.Prater,48,1,0,1014,17,17,2008,0,1,0
20081102,MIA,DEN,3,18,4,DEN,MIA,4,6,11,31,M.Prater,49,1,-6,1084,10,16,2008,0,1,0
20081102,MIA,DEN,3,23,16,DEN,MIA,4,2,11,32,M.Prater,50,1,-9,1396,7,16,2008,1,0,0
20080928,DEN,KC,3,27,17,DEN,KC,4,11,11,33,M.Prater,51,0,-3,1637,10,13,2008,1,0,0
20080908,DEN,OAK,3,18,21,DEN,OAK,4,8,11,25,M.Prater,43,0,24,1101,24,0,2008,1,0,0
20081214,PIT,BAL,3,21,3,BAL,PIT,4,4,3,10,M.Stover,28,1,3,1263,6,3,2008,1,0,0
20081026,OAK,BAL,3,18,22,BAL,OAK,4,11,3,11,M.Stover,30,1,16,1102,19,3,2008,1,0,0
20081207,WAS,BAL,3,19,15,BAL,WAS,4,5,3,14,M.Stover,32,1,7,1155,7,0,2008,1,0,0
20081228,JAC,BAL,3,18,30,BAL,JAC,4,3,3,22,M.Stover,41,1,17,1110,24,7,2008,1,0,0
20081109,BAL,HOU,3,18,12,BAL,HOU,4,17,3,32,M.Stover,50,0,13,1092,19,6,2008,0,1,0
20081012,BAL,IND,3,16,19,BAL,IND,4,13,3,19,M.Stover,37,0,-31,979,0,31,2008,1,0,0
20081019,BAL,MIA,3,23,36,BAL,MIA,4,9,3,10,M.Stover,28,0,11,1416,17,6,2008,1,0,0
20081012,DAL,ARI,3,15,4,DAL,ARI,1,5,10,34,N.Folk,52,0,-3,904,21,24,2008,1,0,0
20081026,TB,DAL,3,20,18,DAL,TB,4,8,10,27,N.Folk,45,1,4,1218,10,6,2008,1,0,0
20081207,DAL,PIT,3,18,36,DAL,PIT,4,15,10,15,N.Folk,33,0,7,1116,10,3,2008,1,0,0
20081019,DAL,STL,3,24,38,DAL,STL,4,6,10,29,N.Folk,46,0,-17,1478,7,24,2008,0,1,0
20080914,SD,DEN,3,22,32,SD,DEN,4,3,32,3,N.Kaeding,21,0,-7,1352,24,31,2008,1,0,0
20081026,SD,NO,3,18,30,SD,NO,4,6,32,6,N.Kaeding,24,0,-13,1110,17,30,2008,1,0,0
20080928,SD,OAK,3,22,39,SD,OAK,4,5,32,10,N.Kaeding,28,0,-15,1359,0,15,2008,1,0,0
20081116,SD,PIT,3,19,26,SD,PIT,4,3,32,24,N.Kaeding,42,0,-1,1166,7,8,2008,0,1,0
20080907,CAR,SD,3,20,14,SD,CAR,4,2,32,9,N.Kaeding,27,1,-2,1214,7,9,2008,1,0,0
20081012,NE,SD,3,19,22,SD,NE,4,1,32,17,N.Kaeding,35,1,21,1162,24,3,2008,1,0,0
20080928,DEN,KC,3,23,47,KC,DEN,4,6,17,25,N.Novak,43,1,0,1427,13,13,2008,1,0,0
20081012,DAL,ARI,3,18,21,ARI,DAL,4,5,1,23,N.Rackers,41,1,7,1101,21,14,2008,1,0,0
20090103,ATL,ARI,3,26,59,ARI,ATL,4,5,1,33,N.Rackers,51,1,-3,1619,14,17,2008,0,1,0
20090110,ARI,CAR,3,19,44,ARI,CAR,4,10,1,15,N.Rackers,33,0,20,1184,27,7,2008,1,0,0
20081116,ARI,SEA,3,24,39,ARI,SEA,4,5,1,8,N.Rackers,26,0,9,1479,16,7,2008,1,0,0
20080907,ARI,SF,3,23,29,ARI,SF,4,13,1,13,N.Rackers,31,0,0,1409,10,10,2008,1,0,0
20080921,ARI,WAS,3,24,25,ARI,WAS,4,9,1,9,N.Rackers,26,0,-3,1465,7,10,2008,1,0,0
20080907,SEA,BUF,3,21,47,SEA,BUF,4,7,33,26,O.Mare,45,0,-13,1307,7,20,2008,1,0,0
20081127,SEA,DAL,3,24,40,SEA,DAL,4,7,33,7,O.Mare,25,0,-18,1480,6,24,2008,1,0,0
20081109,SEA,MIA,3,18,35,SEA,MIA,4,7,33,8,O.Mare,27,0,-4,1115,10,14,2008,1,0,0
20081109,SEA,MIA,3,26,11,SEA,MIA,4,11,33,19,O.Mare,37,0,-14,1571,0,14,2008,1,0,0
20081221,NYJ,SEA,3,17,46,SEA,NYJ,4,6,33,13,O.Mare,31,1,4,1066,7,3,2008,1,0,0
20081123,WAS,SEA,3,28,3,SEA,WAS,4,13,33,35,O.Mare,53,1,3,1683,10,7,2008,0,1,0
20081214,SEA,STL,3,24,59,SEA,STL,4,5,33,9,O.Mare,28,0,-10,1499,7,17,2008,1,0,0
20081214,SEA,STL,3,19,40,SEA,STL,4,8,33,32,O.Mare,50,0,-7,1180,10,17,2008,1,0,0
20081019,SEA,TB,3,25,26,SEA,TB,4,4,33,8,O.Mare,26,0,-17,1526,0,17,2008,1,0,0
20081019,SEA,TB,3,21,38,SEA,TB,4,10,33,20,O.Mare,38,0,-14,1298,3,17,2008,0,1,0
20081117,CLE,BUF,3,21,32,CLE,BUF,4,9,9,26,P.Dawson,43,0,3,1292,13,10,2008,1,0,0
20081013,NYG,CLE,3,26,58,CLE,NYG,4,5,9,8,P.Dawson,26,1,3,1618,17,14,2008,1,0,0
20080914,PIT,CLE,3,16,29,CLE,PIT,4,12,9,13,P.Dawson,31,1,-10,989,0,10,2008,1,0,0
20081106,DEN,CLE,3,25,25,CLE,DEN,4,9,9,16,P.Dawson,33,1,10,1525,20,10,2008,1,0,0
20081130,IND,CLE,3,24,56,CLE,IND,4,2,9,17,P.Dawson,34,1,3,1496,6,3,2008,0,1,0
20081207,CLE,TEN,3,22,3,CLE,TEN,4,10,9,26,P.Dawson,44,0,-15,1323,6,21,2008,0,1,0
20081019,CLE,WAS,3,17,48,CLE,WAS,4,10,9,19,P.Dawson,37,0,-7,1068,0,7,2008,1,0,0
20080914,TEN,CIN,3,19,55,TEN,CIN,4,4,37,16,R.Bironas,34,0,7,1195,14,7,2008,1,0,0
20081127,TEN,DET,3,17,24,TEN,DET,4,12,37,23,R.Bironas,41,0,28,1044,38,10,2008,1,0,0
20081127,TEN,DET,3,27,8,TEN,DET,4,2,37,32,R.Bironas,49,0,25,1628,35,10,2008,1,0,0
20081214,TEN,HOU,3,24,45,TEN,HOU,4,8,37,34,R.Bironas,51,0,-4,1485,6,10,2008,1,0,0
20081228,TEN,IND,3,23,22,TEN,IND,4,10,37,30,R.Bironas,48,0,-16,1402,0,16,2008,0,1,0
20081019,TEN,KC,3,15,24,TEN,KC,4,5,37,28,R.Bironas,46,0,17,924,17,0,2008,1,0,0
20081102,GB,TEN,3,19,16,TEN,GB,4,4,37,4,R.Bironas,22,1,3,1156,13,10,2008,1,0,0
20080921,HOU,TEN,3,21,41,TEN,HOU,4,8,37,26,R.Bironas,44,1,9,1301,21,12,2008,1,0,0
20080928,MIN,TEN,3,21,59,TEN,MIN,4,8,37,31,R.Bironas,49,1,10,1319,20,10,2008,1,0,0
20090110,BAL,TEN,3,25,5,TEN,BAL,4,7,37,33,R.Bironas,51,1,0,1505,7,7,2008,0,1,0
20081123,CHI,STL,3,20,17,CHI,STL,4,7,7,20,R.Gould,38,0,21,1217,24,3,2008,1,0,0
20081005,BUF,ARI,3,24,39,BUF,ARI,4,6,5,30,R.Lindell,48,0,-10,1479,14,24,2008,1,0,0
20081130,SF,BUF,3,23,57,BUF,SF,4,4,5,4,R.Lindell,22,1,-10,1437,0,10,2008,1,0,0
20081117,CLE,BUF,3,15,26,BUF,CLE,4,3,5,13,R.Lindell,31,1,-6,926,10,16,2008,1,0,0
20080921,OAK,BUF,3,26,42,BUF,OAK,4,3,5,27,R.Lindell,46,1,-2,1602,7,9,2008,0,1,0
20081102,NYJ,BUF,3,18,38,BUF,NYJ,4,7,5,35,R.Lindell,53,1,-9,1118,7,16,2008,1,0,0
20081221,BUF,DEN,3,20,2,BUF,DEN,4,9,5,10,R.Lindell,28,0,0,1202,13,13,2008,1,0,0
20081221,BUF,DEN,3,24,58,BUF,DEN,4,7,5,30,R.Lindell,49,0,-3,1498,10,13,2008,1,0,0
20081123,BUF,KC,3,25,9,BUF,KC,4,3,5,20,R.Lindell,38,0,20,1509,37,17,2008,1,0,0
20081214,BUF,NYJ,3,18,42,BUF,NYJ,4,8,5,30,R.Lindell,48,0,-4,1122,17,21,2008,1,0,0
20081214,MIN,ARI,3,19,41,MIN,ARI,4,9,20,16,R.Longwell,34,0,21,1181,28,7,2008,1,0,1
20080908,MIN,GB,3,25,55,MIN,GB,4,2,20,9,R.Longwell,27,0,-7,1555,3,10,2008,1,0,0
20081123,MIN,JAC,3,22,47,MIN,JAC,4,9,20,15,R.Longwell,32,0,7,1367,17,10,2008,1,0,0
20080914,IND,MIN,3,19,13,MIN,IND,4,7,20,10,R.Longwell,28,1,12,1153,12,0,2008,1,0,0
20080914,IND,MIN,3,25,44,MIN,IND,4,13,20,28,R.Longwell,46,1,9,1544,9,0,2008,1,0,0
20081109,GB,MIN,3,22,12,MIN,GB,4,5,20,30,R.Longwell,47,1,11,1332,21,10,2008,0,1,0
20081221,ARI,NE,3,18,35,NE,ARI,4,4,21,5,S.Gostkowski,24,1,41,1115,41,0,2008,1,0,0
20081221,ARI,NE,3,23,25,NE,ARI,4,17,21,17,S.Gostkowski,35,1,38,1405,38,0,2008,1,0,0
20081109,BUF,NE,3,23,18,NE,BUF,4,2,21,19,S.Gostkowski,37,1,7,1398,10,3,2008,1,0,0
20080914,NE,NYJ,3,15,22,NE,NYJ,4,1,21,9,S.Gostkowski,28,0,10,922,13,3,2008,1,0,0
20081207,NE,SEA,3,17,45,NE,SEA,4,4,21,25,S.Gostkowski,42,0,-4,1065,10,14,2008,1,0,0
20080914,TEN,CIN,3,25,9,CIN,TEN,4,9,8,19,S.Graham,37,1,-7,1509,7,14,2008,0,1,0
20081116,PHI,CIN,3,25,29,CIN,PHI,4,7,8,23,S.Graham,41,1,7,1529,10,3,2008,1,0,0
20081026,OAK,BAL,3,25,21,OAK,BAL,4,3,28,3,S.Janikowski,22,0,-19,1521,0,19,2008,1,0,0
20081116,OAK,MIA,3,20,57,OAK,MIA,4,5,28,28,S.Janikowski,46,0,-2,1257,5,7,2008,0,1,0
20081109,CAR,OAK,3,28,32,OAK,CAR,4,5,28,20,S.Janikowski,38,1,-14,1712,0,14,2008,1,0,0
20081109,CAR,OAK,3,24,0,OAK,CAR,4,5,28,27,S.Janikowski,45,1,-11,1440,3,14,2008,1,0,0
20080928,WAS,DAL,3,22,35,WAS,DAL,4,15,30,15,S.Suisham,33,0,0,1355,17,17,2008,1,0,0
20081026,WAS,DET,3,26,7,WAS,DET,4,5,30,27,S.Suisham,45,0,-4,1567,6,10,2008,1,0,0
20081123,WAS,SEA,3,22,24,WAS,SEA,4,5,30,8,S.Suisham,26,0,-3,1344,7,10,2008,1,0,0
20081116,DAL,WAS,3,18,22,WAS,DAL,4,21,30,28,S.Suisham,46,1,3,1102,10,7,2008,0,1,0
20081116,HOU,IND,4,1,57,IND,HOU,4,7,15,13,A.Vinatieri,31,1,3,117,30,27,2008,1,0,0
20081214,DET,IND,4,0,44,IND,DET,4,5,15,13,A.Vinatieri,31,1,7,44,28,21,2008,1,0,0
20081102,NE,IND,4,8,9,IND,NE,4,7,15,34,A.Vinatieri,52,1,0,489,15,15,2008,1,0,0
20081218,IND,JAC,4,6,34,IND,JAC,4,1,15,27,A.Vinatieri,45,0,-3,394,21,24,2008,1,0,0
20080914,IND,MIN,4,14,51,IND,MIN,4,10,15,12,A.Vinatieri,30,0,-8,891,7,15,2008,0,1,0
20080914,IND,MIN,4,0,8,IND,MIN,2,10,15,29,A.Vinatieri,47,0,0,8,15,15,2008,1,0,0
20081123,IND,SD,4,11,51,IND,SD,4,10,15,20,A.Vinatieri,38,0,7,711,17,10,2008,1,0,0
20081123,IND,SD,4,0,2,IND,SD,3,9,15,33,A.Vinatieri,51,0,0,2,20,20,2008,1,0,0
20081102,TB,KC,4,7,41,KC,TB,4,6,18,9,C.Barth,28,1,5,461,24,19,2008,1,0,0
20081214,SD,KC,4,0,1,KC,SD,1,5,18,32,C.Barth,50,1,-1,1,21,22,2008,0,1,0
20081130,KC,OAK,4,8,59,KC,OAK,4,8,18,9,C.Barth,27,0,7,539,17,10,2008,1,0,0
20080928,PHI,CHI,4,13,26,PHI,CHI,4,8,29,13,D.Akers,31,0,-4,806,17,21,2008,1,0,0
20081116,PHI,CIN,4,5,22,PHI,CIN,4,1,29,9,D.Akers,27,0,-3,322,10,13,2008,1,0,0
20090104,PHI,MIN,4,2,0,PHI,MIN,4,5,29,27,D.Akers,45,0,9,120,23,14,2008,1,0,0
20090111,PHI,NYG,4,4,2,PHI,NYG,4,2,29,2,D.Akers,20,0,9,242,20,11,2008,1,0,0
20081207,PHI,NYG,4,2,14,PHI,NYG,4,10,29,16,D.Akers,34,0,10,134,17,7,2008,1,0,0
20081026,ATL,PHI,4,7,59,PHI,ATL,4,1,29,1,D.Akers,18,1,10,479,17,7,2008,1,0,0
20081005,WAS,PHI,4,7,21,PHI,WAS,4,4,29,5,D.Akers,23,1,-9,441,14,23,2008,1,0,0
20080921,PIT,PHI,4,2,30,PHI,PIT,4,5,29,13,D.Akers,31,1,6,150,12,6,2008,1,0,0
20081215,CLE,PHI,4,14,56,PHI,CLE,4,4,29,16,D.Akers,34,1,17,896,20,3,2008,1,0,0
20081228,DAL,PHI,4,15,0,PHI,DAL,4,2,29,22,D.Akers,40,1,41,900,44,3,2008,0,1,0
20081102,PHI,SEA,4,4,40,PHI,SEA,4,5,29,21,D.Akers,39,0,16,280,23,7,2008,1,0,0
20081102,PHI,SEA,4,9,33,PHI,SEA,4,2,29,24,D.Akers,42,0,13,573,20,7,2008,1,0,0
20081012,PHI,SF,4,5,17,PHI,SF,4,7,29,7,D.Akers,25,0,1,317,27,26,2008,1,0,0
20081012,PHI,SF,4,1,14,PHI,SF,4,1,29,11,D.Akers,28,0,4,74,30,26,2008,1,0,0
20081012,PHI,SF,4,7,50,PHI,SF,4,6,29,20,D.Akers,38,0,-2,470,24,26,2008,1,0,0
20081207,MIA,BUF,4,8,14,MIA,BUF,4,4,19,9,D.Carpenter,27,0,10,494,13,3,2008,1,0,0
20081207,MIA,BUF,4,2,14,MIA,BUF,4,7,19,30,D.Carpenter,48,0,13,134,16,3,2008,0,1,0
20081102,MIA,DEN,4,12,2,MIA,DEN,4,11,19,23,D.Carpenter,41,0,6,722,16,10,2008,1,0,0
20081026,BUF,MIA,4,3,57,MIA,BUF,4,8,19,17,D.Carpenter,35,1,4,237,20,16,2008,1,0,0
20081026,BUF,MIA,4,13,22,MIA,BUF,4,3,19,27,D.Carpenter,45,1,1,802,17,16,2008,1,0,0
20081116,OAK,MIA,4,0,43,MIA,OAK,4,1,19,19,D.Carpenter,38,1,6,43,14,8,2008,1,0,0
20081214,SF,MIA,4,2,41,MIA,SF,4,6,19,31,D.Carpenter,49,1,5,161,14,9,2008,0,1,0
20080921,MIA,NE,4,6,13,MIA,NE,4,6,19,21,D.Carpenter,39,0,22,373,35,13,2008,1,0,0
20081228,MIA,NYJ,4,9,25,MIA,NYJ,4,6,19,30,D.Carpenter,48,0,4,565,21,17,2008,1,0,0
20081130,MIA,STL,4,6,44,MIA,STL,4,6,19,24,D.Carpenter,42,0,1,404,13,12,2008,1,0,0
20081211,NO,CHI,4,9,11,NO,CHI,4,8,24,12,G.Hartley,30,0,-7,551,14,21,2008,1,0,0
20081116,NO,KC,4,3,32,NO,KC,4,1,24,17,G.Hartley,35,0,7,212,27,20,2008,1,0,0
20081130,NO,TB,4,5,38,NO,TB,4,8,24,25,G.Hartley,43,0,-3,338,17,20,2008,1,0,0
20081207,STL,ARI,4,10,26,STL,ARI,4,15,35,33,J.Brown,51,0,-13,626,7,20,2008,1,0,0
20081228,STL,ATL,4,6,42,STL,ATL,4,8,35,9,J.Brown,27,0,0,402,24,24,2008,1,0,0
20081026,STL,NE,4,12,28,STL,NE,4,7,35,7,J.Brown,25,0,0,748,13,13,2008,1,0,0
20080907,STL,PHI,4,9,6,STL,PHI,4,10,35,28,J.Brown,46,0,-38,546,0,38,2008,1,0,0
20081221,SF,STL,4,11,40,STL,SF,4,4,35,4,J.Brown,22,1,10,700,13,3,2008,1,0,0
20081019,DAL,STL,4,10,37,STL,DAL,4,4,35,17,J.Brown,35,1,24,637,31,7,2008,1,0,0
20081130,MIA,STL,4,12,19,STL,MIA,4,7,35,20,J.Brown,38,1,-4,739,9,13,2008,1,0,0
20081214,SEA,STL,4,11,9,STL,SEA,4,10,35,29,J.Brown,48,1,4,669,17,13,2008,1,0,0
20081012,STL,WAS,4,0,2,STL,WAS,3,25,35,31,J.Brown,49,0,-1,2,16,17,2008,1,0,0
20081123,NYG,ARI,4,6,22,NYG,ARI,4,1,25,9,J.Carney,27,0,12,382,31,19,2008,1,0,0
20081123,NYG,ARI,4,2,0,NYG,ARI,4,1,25,16,J.Carney,33,0,8,120,34,26,2008,1,0,0
20081214,NYG,DAL,4,5,53,NYG,DAL,4,10,25,29,J.Carney,47,0,-11,353,3,14,2008,1,0,0
20081228,NYG,MIN,4,11,25,NYG,MIN,4,2,25,2,J.Carney,20,0,6,685,16,10,2008,1,0,0
20081228,NYG,MIN,4,3,22,NYG,MIN,4,15,25,30,J.Carney,48,0,2,202,19,17,2008,0,1,0
20080921,CIN,NYG,4,11,43,NYG,CIN,4,1,25,8,J.Carney,26,1,0,703,13,13,2008,1,0,0
20081019,SF,NYG,4,12,22,NYG,SF,4,5,25,30,J.Carney,48,1,14,742,24,10,2008,1,0,0
20081109,NYG,PHI,4,13,34,NYG,PHI,4,10,25,10,J.Carney,28,0,3,814,27,24,2008,1,0,0
20081026,NYG,PIT,4,8,21,NYG,PIT,4,6,25,6,J.Carney,24,0,-5,501,9,14,2008,1,0,0
20081130,NYG,WAS,4,6,31,NYG,WAS,4,2,25,21,J.Carney,39,0,13,391,20,7,2008,1,0,0
20080907,DET,ATL,4,10,27,ATL,DET,4,7,2,7,J.Elam,25,1,10,627,31,21,2008,1,0,0
20081012,CHI,ATL,4,2,50,ATL,CHI,4,8,2,15,J.Elam,33,1,6,170,19,13,2008,0,1,0
20081012,CHI,ATL,4,0,1,ATL,CHI,1,10,2,30,J.Elam,48,1,-1,1,19,20,2008,1,0,0
20081005,ATL,GB,4,7,23,ATL,GB,4,3,2,23,J.Elam,41,0,0,443,17,17,2008,1,0,0
20081102,ATL,OAK,4,14,25,ATL,OAK,4,16,2,33,J.Elam,51,0,24,865,24,0,2008,0,1,0
20080914,ATL,TB,4,5,17,ATL,TB,4,6,2,6,J.Elam,24,0,-11,317,6,17,2008,1,0,0
20081102,NYJ,BUF,4,2,16,NYJ,BUF,4,3,27,13,J.Feely,31,0,13,136,23,10,2008,1,0,0
20081214,BUF,NYJ,4,13,21,NYJ,BUF,4,2,27,12,J.Feely,31,1,1,801,21,20,2008,1,0,0
20080928,ARI,NYJ,4,3,11,NYJ,ARI,4,8,27,26,J.Feely,44,1,13,191,48,35,2008,0,1,0
20081019,NYJ,OAK,4,0,8,NYJ,OAK,3,10,27,34,J.Feely,52,0,-3,8,10,13,2008,1,0,0
20080922,NYJ,SD,4,8,25,NYJ,SD,4,14,27,14,J.Feely,32,0,-18,505,20,38,2008,1,0,0
20081207,MIN,DET,4,5,48,DET,MIN,4,11,12,21,J.Hanson,39,1,-4,348,13,17,2008,1,0,0
20081019,DET,HOU,4,4,21,DET,HOU,4,15,12,36,J.Hanson,54,0,-10,261,18,28,2008,1,0,0
20081019,NO,CAR,4,2,0,CAR,NO,4,7,6,10,J.Kasay,28,1,20,120,27,7,2008,1,0,0
20081214,DEN,CAR,4,11,27,CAR,DEN,4,7,6,24,J.Kasay,42,1,17,687,27,10,2008,1,0,0
20081005,KC,CAR,4,13,9,CAR,KC,4,5,6,25,J.Kasay,43,1,31,789,31,0,2008,1,0,0
20081026,ARI,CAR,4,9,13,CAR,ARI,4,1,6,32,J.Kasay,50,1,1,553,24,23,2008,1,0,0
20081228,CAR,NO,4,0,6,CAR,NO,1,15,6,25,J.Kasay,42,0,-1,6,30,31,2008,1,0,0
20081221,CAR,NYG,4,0,9,CAR,NYG,4,5,6,32,J.Kasay,50,0,0,9,28,28,2008,0,1,0
20081109,CAR,OAK,4,1,54,CAR,OAK,4,2,6,14,J.Kasay,32,0,8,114,14,6,2008,1,0,0
20080907,CAR,SD,4,10,15,CAR,SD,4,6,6,31,J.Kasay,49,0,-1,615,9,10,2008,1,0,0
20081214,SF,MIA,4,9,26,SF,MIA,4,5,34,10,J.Nedney,28,0,-8,566,6,14,2008,1,0,0
20080914,SF,SEA,4,2,46,SF,SEA,4,10,34,10,J.Nedney,28,0,-3,166,27,30,2008,1,0,0
20080914,SF,SEA,4,0,3,SF,SEA,2,1,34,23,J.Nedney,41,0,0,3,30,30,2008,0,1,0
20080921,DET,SF,4,4,25,SF,DET,4,5,34,7,J.Nedney,25,1,15,265,28,13,2008,1,0,0
20080907,ARI,SF,4,12,9,SF,ARI,4,3,34,12,J.Nedney,30,1,-10,729,10,20,2008,1,0,0
20081207,NYJ,SF,4,14,47,SF,NYJ,4,10,34,14,J.Nedney,32,1,0,887,14,14,2008,1,0,0
20081228,WAS,SF,4,5,11,SF,WAS,4,2,34,16,J.Nedney,33,1,4,311,21,17,2008,1,0,0
20081228,WAS,SF,4,0,3,SF,WAS,3,11,34,22,J.Nedney,39,1,0,3,24,24,2008,1,0,0
20081102,JAC,CIN,4,13,31,JAC,CIN,4,8,16,8,J.Scobee,26,0,-18,811,3,21,2008,1,0,0
20080921,JAC,IND,4,2,36,JAC,IND,4,4,16,4,J.Scobee,21,0,3,156,17,14,2008,1,0,0
20080921,JAC,IND,4,0,8,JAC,IND,1,10,16,33,J.Scobee,51,0,-1,8,20,21,2008,1,0,0
20081026,CLE,JAC,4,12,57,JAC,CLE,4,3,16,20,J.Scobee,38,1,-3,777,14,17,2008,1,0,1
20080914,BUF,JAC,4,14,36,JAC,BUF,4,6,16,21,J.Scobee,39,1,3,876,13,10,2008,1,0,0
20080928,HOU,JAC,4,13,44,JAC,HOU,4,8,16,22,J.Scobee,40,1,0,824,17,17,2008,1,0,0
20081026,CLE,JAC,4,8,53,JAC,CLE,4,6,16,35,J.Scobee,53,1,-3,533,14,17,2008,1,0,0
20080907,JAC,TEN,4,2,18,JAC,TEN,4,9,16,9,J.Scobee,27,0,-10,138,7,17,2008,1,0,0
20081214,PIT,BAL,4,9,29,PIT,BAL,4,7,31,12,Je.Reed,30,0,-6,569,3,9,2008,1,0,0
20081130,PIT,NE,4,11,34,PIT,NE,4,8,31,22,Je.Reed,40,0,13,694,23,10,2008,0,1,0
20081130,PIT,NE,4,5,48,PIT,NE,4,9,31,27,Je.Reed,45,0,13,348,23,10,2008,1,0,0
20080929,BAL,PIT,4,9,23,PIT,BAL,4,1,31,1,Je.Reed,19,1,-3,563,10,13,2008,1,0,0
20081109,IND,PIT,4,8,1,PIT,IND,4,6,31,6,Je.Reed,24,1,0,481,17,17,2008,1,0,0
20081116,SD,PIT,4,0,15,PIT,SD,3,14,31,14,Je.Reed,32,1,-2,15,8,10,2008,1,0,0
20081207,DAL,PIT,4,7,20,PIT,DAL,4,8,31,23,Je.Reed,41,1,-10,440,3,13,2008,1,0,0
20080907,HOU,PIT,4,5,28,PIT,HOU,4,8,31,26,Je.Reed,44,1,25,328,35,10,2008,1,0,0
20081207,HOU,GB,4,0,4,HOU,GB,3,7,14,22,K.Brown,40,0,0,4,21,21,2008,1,0,0
20081228,CHI,HOU,4,11,58,HOU,CHI,4,4,14,4,K.Brown,22,1,4,718,21,17,2008,1,0,0
20081214,TEN,HOU,4,11,49,HOU,TEN,4,4,14,6,K.Brown,24,1,1,709,10,9,2008,1,0,0
20081012,MIA,HOU,4,6,8,HOU,MIA,4,9,14,24,K.Brown,42,1,-1,368,20,21,2008,1,0,0
20080928,HOU,JAC,4,0,6,HOU,JAC,4,7,14,29,K.Brown,47,0,-3,6,24,27,2008,1,0,0
20081221,HOU,OAK,4,10,0,HOU,OAK,4,22,14,22,K.Brown,40,0,-7,600,13,20,2008,1,0,0
20081116,BAL,NYG,4,12,7,NYG,BAL,4,1,26,1,L.Tynes,19,1,10,727,20,10,2008,1,0,0
20081214,TB,ATL,4,0,48,TB,ATL,4,18,36,20,M.Bryant,38,0,-3,48,7,10,2008,1,0,0
20081214,TB,ATL,4,3,43,TB,ATL,4,6,36,35,M.Bryant,53,0,-3,223,7,10,2008,0,1,0
20080921,TB,CHI,4,3,16,TB,CHI,4,10,36,17,M.Bryant,35,0,-10,196,14,24,2008,1,0,0
20081123,TB,DET,4,12,54,TB,DET,4,16,36,30,M.Bryant,48,0,15,774,35,20,2008,1,0,0
20080928,GB,TB,4,2,28,TB,GB,4,4,36,6,M.Bryant,24,1,6,148,20,14,2008,1,0,0
20081116,MIN,TB,4,3,34,TB,MIN,4,8,36,8,M.Bryant,26,1,3,214,16,13,2008,1,0,0
20081019,SEA,TB,4,4,39,TB,SEA,4,6,36,9,M.Bryant,27,1,14,279,17,3,2008,1,0,0
20081116,MIN,TB,4,5,41,TB,MIN,4,2,36,11,M.Bryant,29,1,0,341,13,13,2008,1,0,0
20081228,OAK,TB,4,14,56,TB,OAK,4,9,36,11,M.Bryant,29,1,0,896,14,14,2008,1,0,0
20081130,NO,TB,4,2,0,TB,NO,4,12,36,19,M.Bryant,37,1,0,120,20,20,2008,1,0,0
20081116,MIN,TB,4,2,0,TB,MIN,4,11,36,28,M.Bryant,46,1,6,120,19,13,2008,0,1,0
20081222,GB,CHI,4,13,2,GB,CHI,4,10,13,10,M.Crosby,28,0,4,782,14,10,2008,1,0,0
20081222,GB,CHI,4,0,25,GB,CHI,4,6,13,20,M.Crosby,38,0,0,25,17,17,2008,1,0,1
20080914,GB,DET,4,5,21,GB,DET,4,8,13,21,M.Crosby,39,0,-1,321,24,25,2008,1,0,0
20081130,CAR,GB,4,2,0,GB,CAR,4,1,13,1,M.Crosby,19,1,0,120,28,28,2008,1,0,0
